video_id,title,description,published_at,duration_seconds,is_short,Channel_Name,Channel_ID,channel_description
tuUT-xqAOXA,Wisconsin Supreme Court: 1849 Abortion Law Is a ‘Death Warrant’,"The Wisconsin Supreme Court is hearing arguments that could determine if a 174-year-old law banning nearly all abortions is valid and enforceable. This outdated law from 1849 written by white men has no place in modern society.  Currently, abortion is banned in the state after 20 weeks and requires a 24-hour waiting period plus an ultrasound even if medically unnecessary.  It is not likely the liberal-controlled court will uphold the 174-year-old ban.  (warning: distressing)  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #Wisconsin #Court #AbortionRights #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-11-12 20:53:34,278,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
zoY5JvHVUrA,MAGA Rep. Jim Jordan Still Can't Admit 2020 Election Was Legit,"Oh, the bitter irony: GOP House Rep. Jim Jordan was practically giddy to declare the results of the 2024 election perfectly legitimate on CNN — while also repeatedly ducking questions about why he continues to cast doubt on the 2020 results.  Because, for MAGA, it’s clear elections are only legit when they win.  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #Trump #MAGA #Election #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-11-11 23:00:06,186,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
u5rwwCVTgTA,What Will the Final 2024 Election Results Look Like?,"Will the polls reflect reality? It’s Kamala Harris vs. Donald Trump down to the wire ⏳  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #Election #Trump #KamalaHarris #2024 #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-11-05 18:00:37,549,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
NE9ozNlssww,Michelle Obama's Powerful Message to Men on Women's Health Care,"‘Keep the women you love safe’ — Michelle Obama delivers this powerful message to the men standing by and watching MAGA's impact on the health care of their girlfriends, wives, mothers, and daughters  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #Election #Trump #DonaldTrump #KamalaHarris #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-11-05 16:15:18,460,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
bGWMjEqPy6w,Can You Still Get Pregnant With an IUD?,"Contraception isn't one-size-fits-all. Her story reveals why awareness matters.  (via e1ysia_snacks on TikTok)  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #Healthcare #ReproductiveRights #Health #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-11-03 16:00:34,223,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
kdo7ZyApnM8,The Best Countries for U.S. Conservatives to Move to,"Looking to relocate if Kamala Harris wins? These countries could be the perfect fit for you.   (via expatsi on TikTok)  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #KamalaHarris #Election #Travel #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-10-28 03:00:37,228,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
yQruHNx1mJM,Tariffs 101: How They Affect U.S. Prices and Trade,"Want to understand tariffs without the jargon? Watch this video.  (via unlearn16 on TikTok and Instagram)  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #DonaldTrump #Tariffs #Election #Economy #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-10-26 23:00:36,216,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
t1NhJ8IN4E0,Kamala Harris Speaks Out: Addressing the Trump-Kelly Fallout,"If you watch one clip of Kamala Harris today, make it this one  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #KamalaHarris #JohnKelly #DonaldTrump #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-10-24 03:00:51,181,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
GsP7Rzignvg,The Latine Vote Isn't for Sale: Trump’s Failed Outreach,"No amount of superficial outreach could mask the damage of Donald Trump’s immigration policies to Latine families  (via priegotime on TikTok and Instagram)  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #DonaldTrump #Trump #Election #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-10-20 21:00:15,272,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
IhCXpmNJ-eE,The Deadly Reality of Abortion Restrictions,"Abortion bans don’t just end abortions — they're ending lives  (via katmabu on TikTok)  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #reproductiverights #womensrights #womenshealth #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-10-20 19:00:07,186,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
BV2iyUGb1ho,Donald Trump vs. Kamala Harris: Your Wallet,"One plan puts cash back in your hands, the other takes it at checkout — find out which is which  (via jesscraven101 on TikTok)  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #trump #harris #election #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-10-19 18:00:08,224,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
gu-Ol2iRdbA,Florida's Latest Attack on Women's Rights,"Criminal charges over an ad? Florida's attack on women's rights just hit a new low.  (via honestly_frank on Tiktok)  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #Florida #Election #WomensRights #Health #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-10-14 20:00:22,230,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
hgwEQuxOMoo,Why Bodily Autonomy Matters More Than You Think,"When freedom over your body is up for debate, everything is broken  (via corrbette on TikTok and Instagram)  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #Health #HumanRights #Freedom #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-10-14 17:00:38,212,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
iyZnVDnsvJM,Balancing Medical Ethics and Legal Risks in Texas,"In the line of duty, doctors confront the dangerous implications of Texas' strict abortion restrictions on patient care  (via realprogressive11 on Tiktok)  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #texas #reproductiverights #healthcare #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-10-12 21:00:20,192,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
s_NeINDX1C8,"Don't Panic About the 2024 Election Despite Polls, Social Media","If you’re freaking out about Kamala Harris vs. Donald Trump, this is your reminder to take a moment and stop the doom scrolling ✋   » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #Election #Trump #DonaldTrump #KamalaHarris #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-10-12 03:00:46,186,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
c0v4Z6aXNsU,Donald Trump and the Era of Hating on Wokeness,"Don’t pretend for a second that Donald Trump can do anything to stop wokeness » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #trump #kamalaharris #wokeness #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-10-10 20:04:20,181,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
pevZo23iOFE,Actor Sally Field Shares 'Life Altering' Experience With Abortion,"(warning: distressing)  Academy Award-winning actor Sally Field recently opened up about her traumatic abortion experience at age 17 in a powerful video shared on her Instagram. She emphasized, ‘We can’t go back.’  At the time of her pregnancy, abortion was illegal, forcing Field to travel to Tijuana, Mexico, where she underwent the procedure illegally. Field said the experience was harrowing, having been performed with little anesthesia — just ‘a few puffs of ether’ — and that she was molested during the procedure.  Field hopes that by sharing her story, she can shed light on ‘the things that women are going through now.’  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #WomensRights #Health #Healthcare #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-10-09 02:00:29,220,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
wlxaUNhjnoA,Empty Promises and Price Hikes,"Blaming one party won’t make your groceries cheaper 🛒  (via laceylbford on TikTok and Instagram)  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #Election #2024 #Trump #KamalaHarris #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-10-05 15:00:57,244,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
IndnQuhDfyY,Former Pro-Lifer Explains Her Story of Transformation,"What made a 'pro-life' advocate change her stance? Understanding that it's all about the value of empathy.  (via jubileedawns on Tiktok)  » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/knowthis_youtube » Subscribe to NowThis Impact: https://go.nowth.is/Impact_Subscribe  For more stories like this, subscribe to @NowThisImpact.  #WomensRights #Health #Healthcare #Politics #News #NowThis  Connect with NowThis » Like us on Facebook: https://go.nowth.is/Impact_Facebook » Connect with us on Twitter: https://go.nowth.is/Impact_Twitter » Follow us on Instagram: https://go.nowth.is/Impact_Instagram » Find us on Snapchat Discover: https://go.nowth.is/Impact_Snapchat  NowThis is your premier media outlet providing you with all the content you need to stay up to date. We’re delivering all you need to know straight to your social feeds. We live where you live.  http://www.youtube.com/@nowthisimpact @nowthisimpact",2024-10-05 13:00:20,198,False,NowThis World,UCn4sPeUomNGIr26bElVdDYg,"The issues you care about.

Subscribe to our other channel!
NowThis: http://www.youtube.com/@nowthis
"
